bookmark_count,favorite_count,favourites_count,follower_count,following_count,friends,is_blue_verified,is_hateful,listed_count,number_of_tweets,quote_count,reply_count,retweet_count,source,tweet_id,user_id,views
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286046281316458496,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286043241683382273,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286042754682740736,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286035261499957248,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286028272917045248,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286025671395876864,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286025162438201349,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286023974200041477,59628414,0
0,3,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286023252997861376,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286022035563352065,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1286021443579293697,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285986793356050434,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285976966093406208,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285972988525830146,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285933639784468481,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285928872513433601,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285927914584674304,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285927834016350208,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285927130551836672,59628414,0
0,3,158885,21931,20192,20182,false,1,19,88122,0,0,0,Twitter Web App,1285926739391025155,59628414,0
0,3,1494,1394,427,427,false,1,30,1173,0,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1267929130592583680,1081973336010309632,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1279897847736029184,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284858815620382720,59628414,0
0,2,289794,1559,1509,1511,false,1,3,47954,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1268351170822766592,964549422645424128,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",1284978483270021120,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284856214799540224,59628414,0
0,4,289794,1559,1509,1511,false,1,3,47954,0,0,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1265665856329125891,964549422645424128,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285787738856292353,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280579978749308928,59628414,0
0,8,289794,1559,1509,1511,false,1,3,47954,0,0,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1268961056220745733,964549422645424128,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1276329558237536256,59628414,0
4,294,13269,95956,1596,1595,true,1,245,21715,0,1,34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1271595817091182592,23719684,0
0,1,158885,21931,20192,20182,false,0,19,88122,0,1,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1272551867004805120,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285064167578165250,59628414,0
0,6,158885,21931,20192,20182,false,1,19,88122,0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1279573234698993664,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285784654423851009,59628414,0
0,1,19046,8829,2952,2951,false,1,112,22914,0,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1268867995352399873,22424250,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280581035747536897,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280645622870106112,59628414,0
0,7,158885,21931,20192,20182,false,1,19,88122,0,0,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1279670849021378560,59628414,0
0,1,3165,559,1595,1602,false,1,2,9768,1,0,0,"",1268660736512974851,725408525925515264,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285703105175326727,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285695547328913418,59628414,0
0,1,289794,1559,1509,1511,false,1,3,47954,0,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1268346216301109249,964549422645424128,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284941213724893185,59628414,0
0,0,5413,1644,1976,1975,false,1,54,6921,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1269763144265711617,2657833483,0
0,1,3165,559,1595,1602,false,1,2,9768,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1270527988191371264,725408525925515264,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285704283577552897,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284952327317622784,59628414,0
0,3,19046,8829,2952,2951,false,1,112,22914,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1267073340004544517,22424250,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280518306265358337,59628414,0
0,0,31644,376,557,556,false,1,3,8097,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1275549419899777024,3266550512,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285591606259638272,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284966153912061953,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285588754548142087,59628414,0
0,5,158885,21931,20192,20182,false,1,19,88122,1,1,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284744279374524417,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285063027063091202,59628414,0
0,4,19046,8829,2952,2951,false,1,112,22914,0,1,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1267554356653588480,22424250,0
0,0,5413,1644,1976,1975,false,1,54,6921,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1269396578516819969,2657833483,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284944036004945922,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280622623085527044,59628414,0
60,11650,5987,2340567,1395,1397,true,1,3349,14467,535,1398,2539,"",1277450931987189760,47293791,0
0,4,158885,21931,20192,20182,false,1,19,88122,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284954560537047040,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280580365128617984,59628414,0
0,3,158885,21931,20192,20182,false,1,19,88122,0,0,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280396379970572288,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284855849085591555,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",1284979230036484096,59628414,0
0,3,158885,21931,20192,20182,false,1,19,88122,1,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285746710942068741,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285589718067900426,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284941574300819456,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1278750288048820224,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,1,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285745842230456320,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285704702089461762,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284940858635112448,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280582455104167936,59628414,0
0,1,19046,8829,2952,2951,false,1,112,22914,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1271735852989853697,22424250,0
0,0,19046,8829,2952,2951,false,1,112,22914,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1268923053918085120,22424250,0
0,2,289794,1559,1509,1511,false,1,3,47954,1,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1270466165836480512,964549422645424128,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285587317051154434,59628414,0
0,3,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1279172565932494848,59628414,0
0,2,5413,1644,1976,1975,false,1,54,6921,0,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1269766189233975296,2657833483,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1278448293274685445,59628414,0
0,3,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280582891571822592,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285702129513115649,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280517750625009665,59628414,0
0,1,19046,8829,2952,2951,false,1,112,22914,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1267523829208879109,22424250,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,1,0,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",1280627813247119360,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285785784147079168,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280605893587988480,59628414,0
0,0,138525,570,1203,1198,false,1,21,89002,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1267189321678893057,1000799129898012673,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285700766443986945,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285061701142888448,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280583620285960193,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1281342363118391296,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1274746949342597130,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284856563212021762,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284941387754962944,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284987823326498818,59628414,0
0,3,19046,8829,2952,2951,false,1,112,22914,0,0,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1268053769847177216,22424250,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284953520936939520,59628414,0
0,25,289794,1559,1509,1511,false,1,3,47954,0,0,11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1268949458672369666,964549422645424128,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285788271583227905,59628414,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280646383184142336,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285063997302009856,59628414,0
0,0,19046,8829,2952,2951,false,1,112,22914,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1267562319086788619,22424250,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280605106296111104,59628414,0
0,2,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285469055001010176,59628414,0
0,1,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1280581801560305664,59628414,0
0,0,97060,149,81,81,false,1,2,25905,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1276199643853045762,1303552081,0
0,0,158885,21931,20192,20182,false,1,19,88122,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1284858012658614272,59628414,0
0,0,41,1533,1183,1183,false,1,15,1359,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1270099183999959040,813640417,0
0,0,1166,42,175,175,false,1,1,10013,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1285474727268687872,1196415618108575750,0
0,0,965,1250,2422,2421,false,1,15,4585,0,0,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1281647927006380034,2572072189,0
0,3,6636,761,857,856,false,1,23,7895,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1278510391438397441,15681150,0
0,0,336,1286,607,607,false,1,33,2371,0,0,0,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",1272702954945032192,518000287,0
1,9,2583,47149,43593,43572,false,1,1212,122435,0,1,5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1269713579240013828,17136795,0
0,1,44639,6437,7240,7242,false,1,214,174402,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1286391164526985216,392450467,0
0,4,913,438,360,360,false,1,1,959,0,1,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1281248288646275078,1259201626843369480,0
3,268,22027,68354,1073,1079,false,1,513,16431,18,11,166,"",1282174506291720192,988642091675734017,0
0,1,4045,2831,3508,3507,false,1,0,2969,1,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1286308794331328513,1263263585439903744,0
0,1,82,145,22,22,false,1,11,15,0,0,1,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1285313831556833281,1282770408148733955,0
0,2,3128,45717,735,735,false,1,641,51126,0,0,2,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",1286060460987387904,22048152,0
0,0,80889,1041,1228,1226,false,1,4,24462,0,1,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1285443442571653121,1049708858996715520,0
0,1,202,662,441,439,false,1,18,5582,0,0,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1265450823791906818,41176316,0
0,0,56,938,1870,1869,false,1,21,4033,0,0,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1269694511338438658,17608374,0
0,0,293,248,565,565,false,1,41,8381,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1275976461078482944,232763246,0
0,4,2,1732,2869,2866,false,1,1,398,0,2,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1282291867988582401,1202531749667979269,0
0,0,8927,749,2194,2197,false,1,22,19484,0,0,0,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1281043834504429568,21969256,0
